indRap,PC,RC,Com
2463,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2463,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2463,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2464,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2464,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2464,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2464,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2465,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2465,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2465,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2465,P25,P25R1,Commentaire Aléatoire1 Comment faire ?
2466,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2466,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2466,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2466,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2467,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2467,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2467,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2467,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2468,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2468,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2468,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2468,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2469,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2469,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2469,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2469,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
2470,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2470,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2470,P24,P24R1,Commentaire Aléatoire1 Comment faire ?
2470,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2471,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2471,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2471,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
2471,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
2472,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2472,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2472,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2472,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2473,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2473,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2473,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2473,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2474,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2474,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2474,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2474,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
2475,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2475,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2475,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2475,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2476,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2476,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2476,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2476,P25,P25R1,Commentaire Aléatoire3 Trois choses à noter
2477,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2477,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2477,P24,P24R1,Commentaire Aléatoire1 Comment faire ?
2477,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2478,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2478,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2478,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
2478,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2479,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2479,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2479,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
2479,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2480,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2480,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2480,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2480,P25,P25R1,Commentaire Aléatoire1 Comment faire ?
2481,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2481,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2481,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2481,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2482,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2482,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2482,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
2482,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2483,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2483,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
2483,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
2483,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2484,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2484,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2484,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2484,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2485,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2485,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2485,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2485,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2486,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2486,P23,P23R1,Commentaire Aléatoire4 Sans commentaire
2486,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2486,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2487,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2487,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2487,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2487,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2488,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2488,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2488,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
2488,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2489,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2489,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2489,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2489,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2490,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2490,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2490,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2490,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2491,P22,P22R1,Commentaire Aléatoire0 Très compliqué !
2491,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2491,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2491,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2492,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2492,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2492,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2492,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
2493,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2493,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2493,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2493,P25,P25R1,Commentaire Aléatoire3 Trois choses à noter
2494,P22,P22R1,Commentaire Aléatoire1 Comment faire ?
2494,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2494,P24,P24R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2494,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2495,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2495,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2495,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2495,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2496,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2496,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2496,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2496,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
2497,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2497,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2497,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2497,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2498,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2498,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2498,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2498,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2499,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2499,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2499,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2499,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
2500,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2500,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2500,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2500,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2501,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2501,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2501,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2501,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2502,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2502,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2502,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2502,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2503,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2503,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2503,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2503,P25,P25R1,Commentaire Aléatoire3 Trois choses à noter
2504,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2504,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2504,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2504,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2505,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2505,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2505,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2505,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2506,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2506,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2506,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2506,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2507,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2507,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2507,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2507,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2508,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2508,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2508,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2508,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2509,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2509,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
2509,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
2509,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2510,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2510,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2510,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2510,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2511,P22,P22R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2511,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
2511,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2511,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
2512,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2512,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
2512,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2512,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2513,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2513,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2513,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
2513,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2514,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2514,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2514,P24,P24R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2514,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2515,P22,P22R1,Commentaire Aléatoire0 Très compliqué !
2515,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2515,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
2515,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2516,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2516,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2516,P24,P24R1,Commentaire Aléatoire1 Comment faire ?
2516,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2517,P22,P22R1,Commentaire Aléatoire1 Comment faire ?
2517,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2517,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2517,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2518,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2518,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2518,P24,P24R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2518,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2519,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2519,P23,P23R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2519,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2519,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2520,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2520,P23,P23R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2520,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
2520,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2521,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2521,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2521,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
2521,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2522,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2522,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2522,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2522,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2523,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2523,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2523,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2523,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
2524,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2524,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
2524,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2524,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2525,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2525,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2525,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2525,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2526,P22,P22R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2526,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2526,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2526,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2527,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2527,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
2527,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2527,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
2528,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2528,P23,P23R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2528,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2528,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2529,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2529,P23,P23R1,Commentaire Aléatoire1 Comment faire ?
2529,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
2529,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2530,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2530,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2530,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
2530,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2531,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
2531,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2531,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2531,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2532,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
2532,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2532,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2532,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2533,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2533,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2533,P24,P24R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2533,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2534,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
2534,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
2534,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
2534,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
2535,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2535,P23,P23R1,Commentaire Aléatoire4 Sans commentaire
2535,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
2535,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
2536,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
2536,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
2536,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
2536,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
2537,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
2537,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
2537,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
2537,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
2538,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
